School_ID,School_Name,Division_Name,Year,Accreditation_Status,Num_L3_Indicators,Has_L3_Indicators
720,Belvedere Elementary,Fairfax County,2019-2020,Accredited,0,False
2000,Bonnie Brae Elementary,Fairfax County,2019-2020,Accredited,0,False
1090,Braddock Elementary,Fairfax County,2019-2020,Accredited,0,False
940,Bren Mar Park Elementary,Fairfax County,2019-2020,Accredited,0,False
1790,Brookfield Elementary,Fairfax County,2019-2020,Accredited,0,False
2201,Bryant High,Fairfax County,2019-2020,Accredited Pending Review of Alternative Accreditation Plan,0,False
700,Bucknell Elementary,Fairfax County,2019-2020,Accredited,0,False
2225,Bull Run Elementary,Fairfax County,2019-2020,Accredited,0,False
680,Bush Hill Elementary,Fairfax County,2019-2020,Accredited,0,False
1940,Camelot Elementary,Fairfax County,2019-2020,Accredited,0,False
620,Cameron Elementary,Fairfax County,2019-2020,Accredited,0,False
1590,Canterbury Woods Elementary,Fairfax County,2019-2020,Accredited,0,False
1690,Cardinal Forest Elementary,Fairfax County,2019-2020,Accredited,0,False
2222,Carson Middle,Fairfax County,2019-2020,Accredited,0,False
2090,Centre Ridge Elementary,Fairfax County,2019-2020,Accredited,0,False
2205,Centreville Elementary,Fairfax County,2019-2020,Accredited,0,False
200,Centreville High,Fairfax County,2019-2020,Accredited,0,False
131,Chantilly High,Fairfax County,2019-2020,Accredited,0,False
480,Cherry Run Elementary,Fairfax County,2019-2020,Accredited,0,False
100,Chesterbrook Elementary,Fairfax County,2019-2020,Accredited,0,False
1050,Churchill Road Elementary,Fairfax County,2019-2020,Accredited,0,False
260,Clearview Elementary,Fairfax County,2019-2020,Accredited,0,False
1870,Clermont Elementary,Fairfax County,2019-2020,Accredited,0,False
2347,Coates Elementary,Fairfax County,2019-2020,Accredited,0,False
1510,Columbia Elementary,Fairfax County,2019-2020,Accredited,0,False
2234,Colvin Run Elementary,Fairfax County,2019-2020,Accredited,0,False
1190,Cooper Middle,Fairfax County,2019-2020,Accredited,0,False
870,Crestwood Elementary,Fairfax County,2019-2020,Accredited,0,False
2020,Crossfield Elementary,Fairfax County,2019-2020,Accredited,0,False
1600,Cub Run Elementary,Fairfax County,2019-2020,Accredited,0,False
1700,Cunningham Park Elementary,Fairfax County,2019-2020,Accredited,0,False
2229,Daniels Run Elementary,Fairfax County,2019-2020,Accredited,0,False
2204,Deer Park Elementary,Fairfax County,2019-2020,Accredited,0,False
220,Dogwood Elementary,Fairfax County,2019-2020,Accredited,0,False
2010,Dranesville Elementary,Fairfax County,2019-2020,Accredited,0,False
2243,Eagle View Elementary,Fairfax County,2019-2020,Accredited,0,False
1270,Edison High,Fairfax County,2019-2020,Accredited,0,False
190,Fairfax County Adult High,Fairfax County,2019-2020,Accredited,0,False
20,Fairfax High,Fairfax County,2019-2020,Accredited,0,False
1480,Fairfax Villa Elementary,Fairfax County,2019-2020,Accredited,0,False
1630,Fairhill Elementary,Fairfax County,2019-2020,Accredited,0,False
290,Fairview Elementary,Fairfax County,2019-2020,Accredited,0,False
1100,Falls Church High,Fairfax County,2019-2020,Accredited,0,False
730,Flint Hill Elementary,Fairfax County,2019-2020,Accredited,0,False
740,Floris Elementary,Fairfax County,2019-2020,Accredited,0,False
70,Forest Edge Elementary,Fairfax County,2019-2020,Accredited,0,False
1450,Forestdale Elementary,Fairfax County,2019-2020,Accredited,0,False
370,Forestville Elementary,Fairfax County,2019-2020,Accredited,0,False
2224,Fort Belvoir Elementary,Fairfax County,2019-2020,Accredited with Conditions,0,False
2458,Fort Belvoir Upper,Fairfax County,2019-2020,Accredited,0,False
1920,Fort Hunt Elementary,Fairfax County,2019-2020,Accredited,0,False
390,Fox Mill Elementary,Fairfax County,2019-2020,Accredited,0,False
320,Franconia Elementary,Fairfax County,2019-2020,Accredited,0,False
440,Franklin Middle,Fairfax County,2019-2020,Accredited,0,False
490,Freedom Hill Elementary,Fairfax County,2019-2020,Accredited,0,False
1410,Frost Middle,Fairfax County,2019-2020,Accredited,0,False
630,Garfield Elementary,Fairfax County,2019-2020,Accredited,0,False
1170,Glasgow Middle,Fairfax County,2019-2020,Accredited,0,False
970,Glen Forest Elementary,Fairfax County,2019-2020,Accredited,0,False
530,Graham Road Elementary,Fairfax County,2019-2020,Accredited,0,False
570,Great Falls Elementary,Fairfax County,2019-2020,Accredited,0,False
1840,Greenbriar East Elementary,Fairfax County,2019-2020,Accredited,0,False
1500,Greenbriar West Elementary,Fairfax County,2019-2020,Accredited,0,False
330,Groveton Elementary,Fairfax County,2019-2020,Accredited,0,False
690,Gunston Elementary,Fairfax County,2019-2020,Accredited,0,False
2210,Halley Elementary,Fairfax County,2019-2020,Accredited,0,False
750,Haycock Elementary,Fairfax County,2019-2020,Accredited,0,False
1740,Hayfield Elementary,Fairfax County,2019-2020,Accredited,0,False
1800,Hayfield Secondary,Fairfax County,2019-2020,Accredited,0,False
1250,Herndon Elementary,Fairfax County,2019-2020,Accredited,0,False
32,Herndon High,Fairfax County,2019-2020,Accredited,0,False
33,Herndon Middle,Fairfax County,2019-2020,Accredited,0,False
1330,Hollin Meadows Elementary,Fairfax County,2019-2020,Accredited,0,False
1521,Holmes Middle,Fairfax County,2019-2020,Accredited,0,False
350,Hughes Middle,Fairfax County,2019-2020,Accredited,0,False
1880,Hunt Valley Elementary,Fairfax County,2019-2020,Accredited,0,False
1950,Hunters Woods Elementary School for the Arts and Sciences,Fairfax County,2019-2020,Accredited,0,False
1980,Hutchison Elementary,Fairfax County,2019-2020,Accredited,0,False
1420,Hybla Valley Elementary,Fairfax County,2019-2020,Accredited,0,False
1120,Irving Middle,Fairfax County,2019-2020,Accredited,0,False
2235,Island Creek Elementary,Fairfax County,2019-2020,Accredited,0,False
673,Jackson Middle,Fairfax County,2019-2020,Accredited,0,False
1070,Justice High,Fairfax County,2019-2020,Accredited with Conditions,0,False
1240,Keene Mill Elementary,Fairfax County,2019-2020,Accredited,0,False
980,Kent Gardens Elementary,Fairfax County,2019-2020,Accredited,0,False
1901,Key Center,Fairfax County,2019-2020,Accredited,0,False
1900,Key Middle,Fairfax County,2019-2020,Accredited,0,False
1761,Kilmer Center,Fairfax County,2019-2020,Accredited,0,False
1760,Kilmer Middle,Fairfax County,2019-2020,Accredited,0,False
1890,Kings Glen Elementary,Fairfax County,2019-2020,Accredited,0,False
1440,Kings Park Elementary,Fairfax County,2019-2020,Accredited,0,False
1570,Lake Anne Elementary,Fairfax County,2019-2020,Accredited,0,False
90,Lake Braddock Secondary,Fairfax County,2019-2020,Accredited,0,False
2209,Lane Elementary,Fairfax County,2019-2020,Accredited,0,False
1460,Langley High,Fairfax County,2019-2020,Accredited,0,False
1110,Lanier Middle,Fairfax County,2019-2020,Accredited,0,False
2348,Laurel Hill Elementary,Fairfax County,2019-2020,Accredited,0,False
1970,Laurel Ridge Elementary,Fairfax County,2019-2020,Accredited,0,False
1020,Lee High,Fairfax County,2019-2020,Accredited,0,False
1850,Lees Corner Elementary,Fairfax County,2019-2020,Accredited,0,False
770,Lemon Road Elementary,Fairfax County,2019-2020,Accredited,0,False
2233,Liberty Middle,Fairfax County,2019-2020,Accredited,0,False
1400,Little Run Elementary,Fairfax County,2019-2020,Accredited,0,False
1830,London Towne Elementary,Fairfax County,2019-2020,Accredited,0,False
1150,Longfellow Middle,Fairfax County,2019-2020,Accredited,0,False
2236,Lorton Station Elementary,Fairfax County,2019-2020,Accredited,0,False
890,Lynbrook Elementary,Fairfax County,2019-2020,Accredited,0,False
1060,Madison High,Fairfax County,2019-2020,Accredited,0,False
1210,Mantua Elementary,Fairfax County,2019-2020,Accredited,0,False
1290,Marshall High,Fairfax County,2019-2020,Accredited,0,False
1200,Marshall Road Elementary,Fairfax County,2019-2020,Accredited,0,False
2410,Mason Crest Elementary,Fairfax County,2019-2020,Accredited,0,False
790,McLean High,Fairfax County,2019-2020,Accredited,0,False
2231,McNair Elementary,Fairfax County,2019-2020,Accredited,0,False
1390,Mosby Woods Elementary,Fairfax County,2019-2020,Accredited,0,False
510,Mount Eagle Elementary,Fairfax County,2019-2020,Accredited,0,False
420,Mount Vernon High,Fairfax County,2019-2020,Accredited with Conditions,0,False
1640,Mount Vernon Woods Elementary,Fairfax County,2019-2020,Accredited,0,False
2211,Mountain View High,Fairfax County,2019-2020,Accredited Pending Review of Alternative Accreditation Plan,0,False
800,Navy Elementary,Fairfax County,2019-2020,Accredited,0,False
470,Newington Forest Elementary,Fairfax County,2019-2020,Accredited,0,False
930,North Springfield Elementary,Fairfax County,2019-2020,Accredited,0,False
430,Oak Hill Elementary,Fairfax County,2019-2020,Accredited,0,False
1860,Oak View Elementary,Fairfax County,2019-2020,Accredited,0,False
140,Oakton Elementary,Fairfax County,2019-2020,Accredited,0,False
1710,Oakton High,Fairfax County,2019-2020,Accredited,0,False
1650,Olde Creek Elementary,Fairfax County,2019-2020,Accredited,0,False
150,Orange Hunt Elementary,Fairfax County,2019-2020,Accredited,0,False
1030,Parklawn Elementary,Fairfax County,2019-2020,Accredited,0,False
820,Pine Spring Elementary,Fairfax County,2019-2020,Accredited,0,False
1130,Poe Middle,Fairfax County,2019-2020,Accredited,0,False
2080,Poplar Tree Elementary,Fairfax County,2019-2020,Accredited,0,False
2237,Powell Elementary,Fairfax County,2019-2020,Accredited,0,False
2230,Providence Elementary,Fairfax County,2019-2020,Accredited,0,False
1310,Ravensworth Elementary,Fairfax County,2019-2020,Accredited,0,False
1820,Riverside Elementary,Fairfax County,2019-2020,Accredited,0,False
1960,Robinson Secondary,Fairfax County,2019-2020,Accredited,0,False
300,Rocky Run Middle,Fairfax County,2019-2020,Accredited,0,False
1770,Rolling Valley Elementary,Fairfax County,2019-2020,Accredited,0,False
950,Rose Hill Elementary,Fairfax County,2019-2020,Accredited,0,False
1300,Sandburg Middle,Fairfax County,2019-2020,Accredited,0,False
2030,Sangster Elementary,Fairfax County,2019-2020,Accredited,0,False
2040,Saratoga Elementary,Fairfax County,2019-2020,Accredited,0,False
80,Sherman Elementary,Fairfax County,2019-2020,Accredited,0,False
1660,Shrevewood Elementary,Fairfax County,2019-2020,Accredited,0,False
1680,Silverbrook Elementary,Fairfax County,2019-2020,Accredited,0,False
710,Sleepy Hollow Elementary,Fairfax County,2019-2020,Accredited,0,False
2241,South County High,Fairfax County,2019-2020,Accredited,0,False
2420,South County Middle,Fairfax County,2019-2020,Accredited,0,False
1990,South Lakes High,Fairfax County,2019-2020,Accredited,0,False
1620,Spring Hill Elementary,Fairfax County,2019-2020,Accredited,0,False
960,Springfield Estates Elementary,Fairfax County,2019-2020,Accredited,0,False
1380,Stenwood Elementary,Fairfax County,2019-2020,Accredited,0,False
2070,Stone Middle,Fairfax County,2019-2020,Accredited,0,False
1350,Stratford Landing Elementary,Fairfax County,2019-2020,Accredited,0,False
280,Sunrise Valley Elementary,Fairfax County,2019-2020,Accredited,0,False
170,Terra Centre Elementary,Fairfax County,2019-2020,Accredited,0,False
250,Terraset Elementary,Fairfax County,2019-2020,Accredited,0,False
1371,Thomas Jefferson High for Science and Technology,Fairfax County,2019-2020,Accredited,0,False
1140,Thoreau Middle,Fairfax County,2019-2020,Accredited,0,False
830,Timber Lane Elementary,Fairfax County,2019-2020,Accredited,0,False
1160,Twain Middle,Fairfax County,2019-2020,Accredited,0,False
1540,Union Mill Elementary,Fairfax County,2019-2020,Accredited,0,False
120,Vienna Elementary,Fairfax County,2019-2020,Accredited,0,False
2050,Virginia Run Elementary,Fairfax County,2019-2020,Accredited,0,False
850,Wakefield Forest Elementary,Fairfax County,2019-2020,Accredited,0,False
2100,Waples Mill Elementary,Fairfax County,2019-2020,Accredited,0,False
1320,Washington Mill Elementary,Fairfax County,2019-2020,Accredited,0,False
1080,Waynewood Elementary,Fairfax County,2019-2020,Accredited,0,False
900,West Potomac High,Fairfax County,2019-2020,Accredited,0,False
1430,West Springfield Elementary,Fairfax County,2019-2020,Accredited,0,False
1610,West Springfield High,Fairfax County,2019-2020,Accredited,0,False
1580,Westbriar Elementary,Fairfax County,2019-2020,Accredited,0,False
2228,Westfield High,Fairfax County,2019-2020,Accredited,0,False
1670,Westgate Elementary,Fairfax County,2019-2020,Accredited,0,False
580,Westlawn Elementary,Fairfax County,2019-2020,Accredited,0,False
520,Weyanoke Elementary,Fairfax County,2019-2020,Accredited,0,False
400,White Oaks Elementary,Fairfax County,2019-2020,Accredited,0,False
1550,Whitman Middle,Fairfax County,2019-2020,Accredited,0,False
2060,Willow Springs Elementary,Fairfax County,2019-2020,Accredited,0,False
1810,Wolftrap Elementary,Fairfax County,2019-2020,Accredited,0,False
650,Woodburn Elementary,Fairfax County,2019-2020,Accredited,0,False
380,Woodlawn Elementary,Fairfax County,2019-2020,Accredited,0,False
590,Woodley Hills Elementary,Fairfax County,2019-2020,Accredited,0,False
1260,Woodson High,Fairfax County,2019-2020,Accredited,0,False
251,George Mason High,Falls Church City,2019-2020,Accredited,0,False
252,Mary Ellen Henderson Middle,Falls Church City,2019-2020,Accredited,0,False
240,Mount Daniel Elementary,Falls Church City,2019-2020,Accredited,0,False
260,Thomas Jefferson Elementary,Falls Church City,2019-2020,Accredited,0,False
854,Auburn Middle,Fauquier County,2019-2020,Accredited,0,False
460,C. Hunter Ritchie Elementary,Fauquier County,2019-2020,Accredited,0,False
730,C.M. Bradley Elementary,Fauquier County,2019-2020,Accredited,0,False
520,Cedar Lee Middle,Fauquier County,2019-2020,Accredited,0,False
120,Claude Thompson Elementary,Fauquier County,2019-2020,Accredited,0,False
701,Fauquier High,Fauquier County,2019-2020,Accredited,0,False
450,Grace Miller Elementary,Fauquier County,2019-2020,Accredited,0,False
511,Greenville Elementary,Fauquier County,2019-2020,Accredited,0,False
750,H.M. Pearson Elementary,Fauquier County,2019-2020,Accredited,0,False
853,James G. Brumfield Elementary,Fauquier County,2019-2020,Accredited,0,False
510,Kettle Run High,Fauquier County,2019-2020,Accredited,0,False
851,Liberty High,Fauquier County,2019-2020,Accredited,0,False
530,Margaret M. Pierce Elementary,Fauquier County,2019-2020,Accredited,0,False
10,Marshall Middle,Fauquier County,2019-2020,Accredited,0,False
20,Mary Walter Elementary,Fauquier County,2019-2020,Accredited,0,False
720,P.B. Smith Elementary,Fauquier County,2019-2020,Accredited,0,False
670,W.C. Taylor Middle,Fauquier County,2019-2020,Accredited with Conditions,0,False
740,W.G. Coleman Elementary,Fauquier County,2019-2020,Accredited,0,False
660,Warrenton Middle,Fauquier County,2019-2020,Accredited,0,False
90,Check Elementary,Floyd County,2019-2020,Accredited,0,False
660,Floyd County High,Floyd County,2019-2020,Accredited,0,False
360,Floyd Elementary,Floyd County,2019-2020,Accredited,0,False
650,Indian Valley Elementary,Floyd County,2019-2020,Accredited,0,False
500,Willis Elementary,Floyd County,2019-2020,Accredited,0,False
300,Carysbrook Elementary,Fluvanna County,2019-2020,Accredited,0,False
310,Central Elementary,Fluvanna County,2019-2020,Accredited,0,False
260,Fluvanna County High,Fluvanna County,2019-2020,Accredited,0,False
320,Fluvanna Middle,Fluvanna County,2019-2020,Accredited,0,False
330,West Central Primary School,Fluvanna County,2019-2020,Accredited,0,False
20,Franklin High,Franklin City,2019-2020,Accredited,0,False
561,Joseph P. King Jr. Middle,Franklin City,2019-2020,Accredited,0,False
10,S.P. Morton Elementary,Franklin City,2019-2020,Accredited with Conditions,0,False
32,Benjamin Franklin Middle-East,Franklin County,2019-2020,Accredited,0,False
31,Benjamin Franklin Middle-West,Franklin County,2019-2020,Accredited,0,False
1370,Boones Mill Elementary,Franklin County,2019-2020,Accredited,0,False
1320,Burnt Chimney Elementary,Franklin County,2019-2020,Accredited,0,False
